ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_630f-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
424540.79,11.58,6.41,248594.93,6.78
424677.62,11.58,6.41,248594.93,6.78
424814.44,11.59,6.42,248594.93,6.78
424814.44,11.59,6.42,248532.68,6.78
424951.27,11.6,6.43,248532.68,6.78
425321.99,11.61,6.44,248533.82,6.78
425458.81,11.62,6.44,248534.25,6.79
425395.22,11.62,6.44,248504.58,6.79
425532.04,11.62,6.45,248512.48,6.79
425480.32,11.62,6.45,248512.48,6.79
425428.6,11.63,6.45,248581.13,6.79
425376.87,11.63,6.46,248601.22,6.8
425513.7,11.63,6.46,248654.68,6.8
425461.97,11.64,6.46,248703.37,6.8
426642.58,11.67,6.5,250322.43,6.85
426779.41,11.68,6.51,252001.05,6.9
427051.82,11.69,6.52,252001.05,6.9
427188.64,11.69,6.52,252001.05,6.9
427514.01,11.7,6.53,252001.52,6.9
427297.02,11.7,6.53,251777.72,6.89
427245.3,11.7,6.53,251777.72,6.9
427245.3,11.7,6.53,251842.86,6.9
427193.57,11.7,6.53,251842.86,6.9
427141.85,11.71,6.53,251842.86,6.9
427278.68,11.71,6.54,251842.64,6.9
427278.68,11.71,6.54,251842.64,6.9
427278.68,11.71,6.54,251842.64,6.9
426942.89,11.71,6.53,251086.15,6.88
426891.17,11.71,6.53,251140.86,6.89
426759.44,11.7,6.53,250894.56,6.88
426538.73,11.7,6.53,250793.51,6.88
426909.44,11.71,6.54,250793.26,6.88
426857.72,11.71,6.54,250804.4,6.88
426857.72,11.71,6.54,250804.4,6.88
426867.87,11.71,6.54,250805.7,6.88
427009.19,11.72,6.55,251028.47,6.89
427037.88,11.72,6.55,251185.18,6.9
426712.7,11.72,6.55,250739.85,6.89
426712.7,11.72,6.55,250739.85,6.89
426849.52,11.72,6.55,250739.85,6.89
426797.8,11.73,6.55,250739.85,6.89
426746.08,11.73,6.56,250739.85,6.89
426383.63,11.72,6.55,251701.17,6.92
426754.35,11.73,6.56,251945.83,6.93
426891.18,11.74,6.57,252312.51,6.94
426891.18,11.74,6.57,252312.51,6.94
427216.54,11.75,6.58,252312.51,6.94
427164.82,11.75,6.58,252382.95,6.94
427164.82,11.75,6.58,252382.95,6.94
427113.09,11.75,6.58,252334.28,6.94
427061.37,11.75,6.58,252358.42,6.95
427202.69,11.76,6.59,253327.94,6.97
426840.25,11.75,6.58,253354.76,6.98
426546.12,11.75,6.57,252950.62,6.97
426494.4,11.75,6.58,252950.62,6.97
426631.22,11.75,6.58,252950.62,6.97
427334.73,11.78,6.6,252935.2,6.97
426334.73,11.75,6.58,251935.2,6.94
426283.0,11.75,6.58,251935.2,6.95
426231.28,11.76,6.58,251935.2,6.95
426179.55,11.76,6.59,252059.79,6.95
426127.83,11.76,6.59,252060.05,6.96
426400.24,11.77,6.6,252060.52,6.96
426372.25,11.77,6.6,252530.14,6.97
426644.66,11.78,6.61,252529.68,6.97
426446.2,11.78,6.6,252422.9,6.97
426816.92,11.79,6.62,252422.89,6.97
427689.73,11.82,6.64,252828.42,6.98
427826.55,11.82,6.65,252828.42,6.99
427464.11,11.81,6.64,253878.4,7.02
427412.39,11.82,6.64,253878.4,7.02
427360.66,11.82,6.64,253878.4,7.02
427172.12,11.81,6.64,253849.08,7.02
427120.4,11.81,6.64,253849.08,7.02
427491.12,11.83,6.65,254003.65,7.03
427128.67,11.82,6.65,252835.25,7.0
427076.95,11.82,6.65,252835.25,7.0
427025.23,11.82,6.65,252835.25,7.0
426828.33,11.82,6.64,252482.58,6.99
426965.16,11.82,6.65,254204.24,7.04
426913.43,11.83,6.65,254317.45,7.04
426861.71,11.83,6.65,254314.29,7.05
426998.54,11.83,6.66,254314.29,7.05
426946.81,11.84,6.66,254204.24,7.05
427083.64,11.84,6.67,254204.24,7.05
426886.74,11.84,6.66,254131.49,7.05
427159.15,11.85,6.67,254131.49,7.05
427107.43,11.85,6.68,254131.49,7.05
427469.58,11.86,6.69,254132.39,7.05
427606.41,11.87,6.69,254131.49,7.05
427554.68,11.87,6.7,254131.49,7.05
427691.51,11.88,6.7,254131.49,7.06
427639.78,11.88,6.7,254131.49,7.06
427588.06,11.88,6.71,254133.27,7.06
427724.89,11.89,6.71,254133.27,7.06
427673.16,11.89,6.71,254132.14,7.06
427621.44,11.89,6.72,254131.49,7.07
427758.26,11.9,6.72,256019.8,7.12
427706.54,11.9,6.73,256160.56,7.13
427654.81,11.9,6.73,256019.8,7.12
427791.64,11.91,6.73,256019.8,7.13
427497.51,11.9,6.73,255600.87,7.11
427445.79,11.9,6.73,255600.87,7.12
427582.61,11.91,6.73,255600.87,7.12
427530.89,11.91,6.74,255600.87,7.12
427313.9,11.9,6.73,255369.5,7.11
427262.18,11.91,6.73,255377.84,7.12
427399.01,11.91,6.74,255377.84,7.12
427347.28,11.91,6.74,255371.33,7.12
427484.11,11.92,6.75,255371.33,7.12
427756.51,11.93,6.76,255376.04,7.12
427704.79,11.93,6.76,255374.96,7.12
427410.66,11.92,6.75,255064.78,7.12
427358.93,11.93,6.75,255308.12,7.13
427355.12,11.93,6.76,255262.83,7.13
427255.49,11.93,6.76,255064.02,7.12
427527.89,11.94,6.77,255060.29,7.12
427898.61,11.95,6.78,255059.32,7.12
427536.17,11.94,6.77,256390.08,7.16
427906.89,11.96,6.78,256659.46,7.17
427855.16,11.96,6.79,256659.46,7.17
427803.44,11.96,6.79,256659.46,7.18
427441.0,11.95,6.78,256462.7,7.17
427389.27,11.95,6.78,256462.7,7.17
427526.1,11.96,6.79,256462.7,7.17
427474.37,11.96,6.79,256599.53,7.18
427611.2,11.97,6.8,256599.53,7.18
427748.03,11.97,6.8,256599.53,7.18
427696.3,11.98,6.8,256576.7,7.18
427497.84,11.97,6.8,256476.75,7.18
427665.45,11.98,6.81,256629.84,7.19
427802.27,11.99,6.81,256629.84,7.19
428172.99,12.0,6.83,256722.69,7.19
427878.86,11.99,6.82,256556.44,7.19
428015.69,12.0,6.82,256746.18,7.2
428692.91,12.02,6.85,257479.08,7.22
428641.18,12.02,6.85,257479.08,7.22
428641.18,12.02,6.85,257479.08,7.22
428437.05,12.02,6.84,257253.46,7.22
428385.33,12.02,6.85,257253.46,7.22
428333.6,12.02,6.85,257255.35,7.22
428281.88,12.02,6.85,257253.89,7.22
428230.15,12.02,6.85,257254.71,7.22
428502.56,12.03,6.86,258423.02,7.26
428308.43,12.03,6.86,258027.68,7.25
427945.99,12.02,6.85,257592.68,7.24
427894.26,12.02,6.85,257592.24,7.24
427842.54,12.02,6.85,257734.74,7.24
427790.82,12.03,6.85,257591.43,7.24
427927.64,12.03,6.86,257930.8,7.25
428298.36,12.05,6.87,257930.8,7.25
428435.19,12.05,6.88,257930.8,7.26
428572.01,12.06,6.89,257930.8,7.26
428708.84,12.07,6.89,257931.94,7.26
428657.11,12.07,6.89,257931.94,7.26
428605.39,12.07,6.9,257931.94,7.26
428553.66,12.07,6.9,257941.31,7.27
428501.94,12.07,6.9,257942.68,7.27
428450.22,12.07,6.9,257942.48,7.27
428398.49,12.08,6.9,257967.03,7.27
428358.64,12.08,6.91,257959.22,7.27
427996.2,12.07,6.9,257959.2,7.27
427932.6,12.07,6.9,257931.92,7.28
427880.88,12.07,6.9,257931.92,7.28
427829.15,12.08,6.9,257931.92,7.28
427777.43,12.08,6.91,257961.31,7.28
427914.26,12.08,6.91,257960.19,7.28
427500.46,12.1,6.93,257960.19,7.3
427448.74,12.1,6.93,257937.35,7.3
427397.01,12.1,6.93,257934.22,7.3
427533.84,12.11,6.94,257934.22,7.31
427895.99,12.12,6.95,259287.78,7.35
427844.27,12.12,6.95,259323.96,7.35
428301.73,12.14,6.97,259969.69,7.37
428250.01,12.14,6.97,259969.69,7.37
427689.1,12.13,6.96,259284.36,7.35
428059.81,12.14,6.97,259702.9,7.37
428196.64,12.15,6.98,259702.9,7.37
428144.92,12.15,6.98,259702.9,7.37
428093.19,12.15,6.98,259704.65,7.37
428041.47,12.16,6.98,259705.85,7.38
427989.74,12.16,6.99,259702.99,7.38
427637.3,12.15,6.98,259258.94,7.37
427585.58,12.15,6.98,259258.85,7.37
427956.3,12.16,6.99,259258.85,7.37
427916.44,12.17,6.99,259440.15,7.38
427852.85,12.17,6.99,259258.85,7.37
427801.12,12.17,7.0,259258.85,7.37
427749.4,12.17,7.0,259258.85,7.38
428074.76,12.18,7.01,259258.99,7.38
427712.32,12.17,7.0,259258.85,7.38
427660.6,12.18,7.0,259258.85,7.38
428031.32,12.19,7.02,259258.85,7.38
427979.59,12.19,7.02,259271.08,7.38
427927.87,12.19,7.02,259259.46,7.39
427876.14,12.19,7.02,259292.24,7.39
427934.09,12.2,7.03,259572.34,7.4
427772.7,12.2,7.03,259258.85,7.39
428045.1,12.21,7.04,259258.85,7.39
427993.38,12.21,7.04,259258.29,7.4
427941.65,12.21,7.04,259323.01,7.4
428438.26,12.23,7.06,263289.08,7.52
431631.31,12.32,7.15,263239.92,7.52
431579.58,12.33,7.15,263239.92,7.52
431527.86,12.33,7.16,263239.92,7.52
431476.14,12.33,7.16,263239.92,7.52
431612.96,12.34,7.16,264100.01,7.55
431885.37,12.35,7.17,264105.36,7.55
431833.64,12.35,7.18,264111.91,7.55
431781.92,12.35,7.18,264107.26,7.55
431918.75,12.36,7.19,264965.17,7.58
432055.57,12.36,7.19,264965.17,7.58
432003.85,12.37,7.19,265207.89,7.59
432000.03,12.37,7.2,265144.23,7.59
432272.44,12.38,7.21,265144.23,7.59
432172.81,12.38,7.21,264963.27,7.59
432121.08,12.38,7.21,264963.27,7.59
432069.36,12.39,7.21,264963.27,7.6
431959.36,12.38,7.21,264853.27,7.59
431907.63,12.38,7.21,264855.33,7.59
431855.91,12.39,7.21,264858.0,7.6
431804.19,12.39,7.22,264855.28,7.6
431752.46,12.39,7.22,264853.27,7.6
431700.74,12.39,7.22,264996.37,7.61
431649.01,12.4,7.22,264853.27,7.61
431286.57,12.39,7.21,264717.25,7.6
431657.29,12.4,7.23,264717.25,7.6
431929.7,12.41,7.24,264729.02,7.61
431877.97,12.41,7.24,264729.02,7.61
431826.25,12.41,7.24,264729.02,7.61
431826.25,12.41,7.24,264720.41,7.61
431774.52,12.41,7.24,264724.78,7.61
431911.35,12.42,7.25,264717.09,7.61
431859.63,12.42,7.25,264714.15,7.62
431807.9,12.43,7.25,264712.75,7.62
431756.18,12.43,7.26,264862.78,7.62
431893.0,12.43,7.26,264876.84,7.63
431841.28,12.44,7.26,264825.71,7.63
431789.55,12.44,7.27,264726.78,7.63
431737.83,12.44,7.27,264726.78,7.63
431686.11,12.44,7.27,264726.78,7.63
431822.93,12.45,7.28,266300.65,7.68
431450.49,12.44,7.27,266125.47,7.67
431587.32,12.45,7.28,266365.71,7.68
431535.59,12.45,7.28,266365.71,7.68
431672.42,12.46,7.28,266365.71,7.69
431513.87,12.45,7.28,266208.71,7.68
431462.14,12.46,7.28,266211.32,7.68
431410.42,12.46,7.28,266212.2,7.69
431547.25,12.46,7.29,266212.2,7.69
431343.11,12.46,7.29,266171.39,7.69
431479.94,12.47,7.29,266171.39,7.69
431616.77,12.47,7.3,266171.39,7.69
431588.78,12.48,7.3,266569.8,7.71
431391.89,12.47,7.3,266535.9,7.7
431407.86,12.47,7.3,266251.77,7.7
431356.14,12.48,7.3,266251.77,7.7
431492.96,12.48,7.31,266347.22,7.71
431349.8,12.48,7.31,266229.45,7.7
431298.08,12.49,7.31,266229.45,7.71
431246.35,12.49,7.31,266229.45,7.71
431194.63,12.49,7.32,266229.45,7.71
431142.91,12.49,7.32,266229.45,7.71
431091.18,12.49,7.32,266342.56,7.72
431469.87,12.51,7.33,266247.26,7.72
431418.15,12.51,7.34,266135.02,7.72
431366.42,12.51,7.34,266134.16,7.72
431314.7,12.51,7.34,266134.16,7.72
431262.97,12.51,7.34,266134.16,7.72
430979.1,12.51,7.34,266035.38,7.72
430927.37,12.51,7.34,266035.83,7.72
430590.28,12.5,7.33,265850.31,7.72
430538.56,12.5,7.33,265877.2,7.72
430486.83,12.51,7.33,265854.9,7.72
430435.11,12.51,7.34,266214.52,7.74
430571.94,12.51,7.34,266214.37,7.74
430629.88,12.52,7.35,265983.26,7.73
430578.15,12.52,7.35,265983.26,7.74
430526.43,12.52,7.35,265983.26,7.74
430663.26,12.53,7.36,267733.38,7.79
430312.84,12.52,7.35,267309.57,7.78
430068.71,12.52,7.34,267046.61,7.77
430016.99,12.52,7.35,267059.32,7.77
429965.26,12.52,7.35,267108.09,7.78
429913.54,12.52,7.35,267088.16,7.78
430880.19,12.55,7.38,268621.76,7.83
430828.46,12.56,7.38,268621.76,7.83
430776.74,12.56,7.39,268621.76,7.83
431049.15,12.57,7.4,268621.76,7.83
430997.42,12.57,7.4,268637.54,7.84
431368.14,12.58,7.41,268637.54,7.84
431104.48,12.58,7.41,268640.03,7.84
431052.75,12.58,7.41,268633.3,7.84
431001.03,12.58,7.41,268646.63,7.84
431001.03,12.58,7.41,268646.63,7.84
430796.9,12.58,7.4,268430.67,7.84
431069.3,12.59,7.42,268429.31,7.84
431447.99,12.6,7.43,268428.18,7.84
431087.58,12.59,7.42,268614.88,7.85
431059.6,12.59,7.42,269142.92,7.86
431384.96,12.61,7.43,268975.73,7.86
431755.68,12.62,7.45,269009.82,7.86
431892.51,12.63,7.45,270763.7,7.92
432433.21,12.65,7.47,270931.56,7.92
432381.48,12.65,7.47,270931.56,7.92
432329.76,12.65,7.48,270931.56,7.93
432278.04,12.65,7.48,270939.05,7.93
432226.31,12.65,7.48,270972.11,7.93
432363.14,12.66,7.49,271259.4,7.94
432241.32,12.66,7.49,270684.25,7.93
432378.14,12.67,7.5,270684.25,7.93
432015.7,12.66,7.49,270168.0,7.92
431963.98,12.66,7.49,270367.92,7.92
431935.99,12.66,7.49,270178.89,7.92
432476.7,12.68,7.51,270795.34,7.94
431808.8,12.67,7.5,270127.45,7.92
432179.52,12.68,7.51,270127.45,7.93
431827.08,12.67,7.5,270127.45,7.93
431532.95,12.66,7.49,269677.01,7.91
431481.23,12.67,7.49,269677.01,7.92
431429.5,12.67,7.5,269677.01,7.92
431268.11,12.67,7.5,269543.46,7.92
431216.39,12.67,7.5,269615.86,7.92
430922.26,12.66,7.49,269465.96,7.92
430870.53,12.66,7.49,269483.91,7.92
430818.81,12.67,7.49,269456.66,7.92
430818.81,12.67,7.49,269456.66,7.92
430955.63,12.67,7.5,269456.66,7.92
430738.65,12.67,7.5,269193.36,7.92
430710.67,12.67,7.5,269229.37,7.92
430726.64,12.68,7.5,269425.52,7.93
430863.46,12.68,7.51,269425.52,7.93
430720.3,12.68,7.51,269130.25,7.92
430720.3,12.68,7.51,269130.25,7.92
431091.02,12.69,7.52,269130.25,7.93
430932.47,12.69,7.52,268985.69,7.92
430880.75,12.69,7.52,268985.69,7.92
431017.57,12.7,7.53,269556.68,7.94
430965.85,12.7,7.53,269556.68,7.94
431238.25,12.71,7.54,269882.64,7.96
431186.53,12.71,7.54,269882.64,7.96
431134.81,12.72,7.54,269940.11,7.96
431083.08,12.72,7.55,269898.51,7.96
431219.91,12.73,7.55,270417.69,7.98
431168.18,12.73,7.56,270745.78,7.99
431226.13,12.73,7.56,270535.38,7.99
431064.74,12.73,7.56,270401.83,7.99
431013.01,12.74,7.56,270401.83,7.99
431149.84,12.74,7.57,270401.83,7.99
430829.84,12.73,7.56,270081.83,7.98
430966.66,12.74,7.57,270081.83,7.98
430914.94,12.74,7.57,270081.83,7.99
430863.22,12.75,7.57,270091.66,7.99
431000.04,12.75,7.58,270091.66,7.99
430948.32,12.76,7.58,270085.1,7.99
430585.87,12.75,7.57,270063.96,7.99
430534.15,12.75,7.58,270064.19,8.0
430482.43,12.75,7.58,270130.1,8.0
430754.83,12.76,7.59,270132.02,8.0
430460.7,12.75,7.58,269781.14,7.99
430500.41,12.76,7.59,269821.95,8.0
430772.82,12.77,7.6,269822.09,8.0
430568.69,12.76,7.59,269764.75,8.0
430518.69,12.76,7.59,269714.75,8.0
430375.53,12.76,7.59,269604.52,7.99
430323.81,12.76,7.59,269604.52,8.0
430694.52,12.78,7.6,269620.6,8.0
430642.8,12.78,7.61,269620.6,8.0
432213.32,12.83,7.66,269853.92,8.01
432161.6,12.83,7.66,269853.92,8.01
432109.87,12.83,7.66,269976.23,8.02
432435.24,12.85,7.67,271744.36,8.07
432383.51,12.85,7.68,271895.37,8.08
431715.62,12.83,7.66,271177.07,8.06
432627.15,12.86,7.69,271949.82,8.09
432211.38,12.85,7.68,271651.6,8.08
431560.45,12.84,7.67,270903.74,8.06
431697.27,12.85,7.67,271336.65,8.07
431645.55,12.85,7.68,271336.65,8.08
431593.83,12.85,7.68,271336.65,8.08
431542.1,12.85,7.68,271422.12,8.08
431867.47,12.87,7.69,271422.12,8.09
431667.51,12.86,7.69,271128.43,8.08
431615.78,12.86,7.69,271054.29,8.08
431564.06,12.86,7.69,271088.99,8.08
431700.88,12.87,7.7,271088.99,8.08
431649.16,12.87,7.7,271365.96,8.09
431707.1,12.88,7.71,271194.03,8.09
431545.71,12.88,7.71,271042.95,8.09
431545.71,12.88,7.71,271042.95,8.09
431818.12,12.89,7.72,271043.43,8.09
431766.39,12.89,7.72,271043.43,8.09
431903.22,12.9,7.73,271043.2,8.09
431903.22,12.9,7.73,271043.2,8.09
431540.78,12.89,7.72,270545.11,8.08
431489.05,12.89,7.72,270545.11,8.08
431437.33,12.89,7.72,270545.11,8.09
431574.16,12.9,7.73,270544.86,8.09
431710.98,12.91,7.74,270544.86,8.09
431847.81,12.92,7.74,272133.57,8.14
431796.08,12.92,7.75,272163.7,8.14
431744.36,12.92,7.75,272149.21,8.14
431692.64,12.92,7.75,272161.27,8.15
431688.82,12.93,7.75,272370.37,8.16
431589.19,12.93,7.76,272133.57,8.15
431537.46,12.93,7.76,272133.57,8.15
431674.29,12.94,7.77,272392.55,8.16
431811.12,12.94,7.77,272392.55,8.17
431947.94,12.95,7.78,272392.55,8.17
431896.22,12.95,7.78,272393.33,8.17
432033.04,12.96,7.79,272393.33,8.17
431981.32,12.96,7.79,272394.17,8.17
431644.18,12.96,7.78,272116.7,8.17
432006.93,12.97,7.8,272116.7,8.17
431955.2,12.97,7.8,272119.69,8.17
431903.48,12.97,7.8,272119.29,8.17
431903.48,12.97,7.8,272119.29,8.17
431851.75,12.98,7.8,272120.9,8.18
431811.9,12.98,7.81,272296.1,8.18
431748.31,12.98,7.81,272115.08,8.18
431696.58,12.98,7.81,272115.08,8.18
431644.86,12.98,7.81,272115.08,8.19
431280.39,12.98,7.8,272115.08,8.19
431651.1,12.99,7.82,272205.05,8.19
431923.51,13.0,7.83,272195.64,8.19
431871.79,13.0,7.83,272230.11,8.2
432008.61,13.01,7.84,272522.83,8.21
431956.89,13.01,7.84,272497.76,8.21
431662.76,13.0,7.83,272021.52,8.19
431300.32,12.99,7.82,271648.24,8.18
431248.59,13.0,7.82,271645.83,8.19
431196.87,13.0,7.83,271773.23,8.19
431145.14,13.0,7.83,271768.28,8.2
431417.55,13.01,7.84,273301.37,8.24
431365.83,13.01,7.84,273171.92,8.24
431314.1,13.02,7.84,273171.92,8.24
431684.82,13.03,7.86,273171.92,8.25
431633.09,13.03,7.86,273171.92,8.25
431581.37,13.03,7.86,273171.95,8.25
431529.65,13.04,7.86,273172.01,8.25
431477.92,13.04,7.87,273171.97,8.26
431426.2,13.04,7.87,273172.97,8.26
431374.47,13.04,7.87,273312.17,8.26
431322.75,13.05,7.87,273171.92,8.26
430960.31,13.04,7.87,273171.92,8.26
430908.58,13.04,7.87,273171.92,8.27
430571.5,13.03,7.86,273005.3,8.26
430519.77,13.03,7.86,273005.3,8.26
430325.64,13.03,7.86,272795.23,8.26
430131.51,13.02,7.85,272556.38,8.25
430079.79,13.03,7.85,272572.25,8.26
430028.06,13.03,7.86,272561.86,8.26
430164.89,13.04,7.86,272561.86,8.26
430535.6,13.05,7.88,272576.12,8.26
430121.81,13.07,7.9,272576.12,8.28
430070.09,13.07,7.9,272572.6,8.28
430018.36,13.07,7.9,272759.37,8.29
429978.51,13.08,7.9,272596.37,8.29
429914.92,13.08,7.91,272570.65,8.29
429501.12,13.1,7.92,272570.65,8.31
429501.12,13.1,7.92,272570.65,8.31
429449.4,13.1,7.93,272570.65,8.31
429453.75,13.1,7.93,272593.0,8.31
429402.02,13.1,7.93,272593.0,8.32
429674.43,13.11,7.94,272591.72,8.32
429811.26,13.12,7.95,272591.17,8.32
429948.08,13.13,7.96,272591.75,8.32
429896.36,13.13,7.96,272591.75,8.33
429844.63,13.13,7.96,272646.54,8.33
429792.91,13.13,7.96,272665.24,8.33
429455.82,13.13,7.95,272464.16,8.33
429251.69,13.12,7.95,272107.08,8.32
429199.97,13.12,7.95,272082.58,8.32
429217.35,13.13,7.96,272295.28,8.33
429354.17,13.14,7.96,273655.9,8.37
429491.0,13.14,7.97,274022.18,8.39
429370.17,13.14,7.97,273760.49,8.38
429318.45,13.15,7.97,273760.49,8.38
429266.72,13.15,7.98,273760.49,8.38
428972.59,13.14,7.97,273605.19,8.38
428920.87,13.14,7.97,273626.68,8.38
429283.02,13.16,7.98,273626.68,8.39
429231.3,13.16,7.99,273633.17,8.39
429179.57,13.16,7.99,273611.12,8.39
429504.94,13.17,8.0,273611.18,8.39
429453.21,13.18,8.0,273794.46,8.4
429413.36,13.18,8.01,273759.29,8.4
429349.76,13.18,8.01,273605.25,8.4
429298.04,13.18,8.01,273607.47,8.4
429246.32,13.19,8.01,273609.89,8.4
429383.14,13.19,8.02,273609.85,8.41
429519.97,13.2,8.03,273609.83,8.41
429468.24,13.2,8.03,273609.86,8.41
429416.52,13.21,8.03,273609.8,8.41
429054.08,13.2,8.02,273131.14,8.4
429416.82,13.21,8.04,273292.07,8.41
429742.19,13.22,8.05,273131.14,8.4
429690.46,13.22,8.05,273156.73,8.41
429353.38,13.22,8.04,273928.94,8.43
429325.39,13.22,8.05,274462.41,8.45
429273.67,13.22,8.05,274462.41,8.45
429410.5,13.23,8.06,274950.37,8.47
429358.77,13.23,8.06,274950.37,8.47
429358.77,13.23,8.06,274950.37,8.47
429495.6,13.24,8.07,275517.39,8.49
429443.87,13.24,8.07,275524.08,8.5
429079.4,13.23,8.06,275181.18,8.49
429027.68,13.23,8.06,275175.4,8.49
429300.08,13.24,8.07,275175.4,8.49
429248.36,13.25,8.08,275174.78,8.49
429248.36,13.25,8.08,275174.78,8.49
429196.64,13.25,8.08,275369.2,8.5
429156.78,13.25,8.08,275333.2,8.5
429527.5,13.27,8.09,275333.2,8.5
429463.91,13.27,8.1,275174.49,8.5
429251.27,13.26,8.09,274968.61,8.5
429199.55,13.27,8.09,274968.61,8.5
429336.37,13.27,8.1,274968.61,8.5
429042.24,13.26,8.09,274804.96,8.5
429042.24,13.26,8.09,274804.96,8.5
428990.52,13.27,8.1,274804.96,8.5
428938.79,13.27,8.1,274819.9,8.5
428887.07,13.27,8.1,274840.98,8.51
428524.63,13.26,8.09,274853.52,8.51
428472.9,13.27,8.09,274833.79,8.51
428421.18,13.27,8.1,274818.05,8.51
428369.46,13.27,8.1,274968.4,8.52
428506.28,13.28,8.11,274957.71,8.52
428454.56,13.28,8.11,274806.82,8.52
428402.83,13.28,8.11,274806.82,8.52
428773.55,13.3,8.12,274817.41,8.52
428486.46,13.29,8.12,274685.02,8.52
428434.74,13.29,8.12,274685.02,8.52
428383.01,13.29,8.12,274686.11,8.52
428519.84,13.3,8.13,274686.68,8.53
428468.12,13.3,8.13,274685.6,8.53
428416.39,13.31,8.13,274686.03,8.53
428364.67,13.31,8.14,274713.3,8.54
428002.23,13.3,8.13,275576.36,8.56
428139.05,13.31,8.14,275698.73,8.57
428183.85,13.31,8.14,275971.38,8.58
427899.97,13.31,8.13,275625.97,8.57
427751.73,13.31,8.13,275325.62,8.56
427700.0,13.31,8.14,275325.62,8.57
427648.28,13.31,8.14,275325.62,8.57
427596.55,13.31,8.14,275325.62,8.57
427544.83,13.32,8.14,275326.28,8.57
427493.1,13.32,8.15,275325.62,8.58
427629.93,13.33,8.15,275588.43,8.59
427629.93,13.33,8.15,275588.43,8.59
427519.93,13.32,8.15,275478.43,8.58
427468.21,13.33,8.15,275478.43,8.59
427468.21,13.33,8.15,275528.41,8.59
427416.48,13.33,8.16,275660.65,8.6
427423.73,13.33,8.16,275662.09,8.6
427129.6,13.32,8.15,275498.45,8.59
427077.88,13.32,8.15,275366.21,8.59
427026.15,13.33,8.15,275366.21,8.59
426974.43,13.33,8.16,275366.21,8.6
426922.7,13.33,8.16,275366.21,8.6
426870.98,13.33,8.16,275370.08,8.6
426550.98,13.32,8.15,275050.08,8.59
426499.26,13.33,8.15,275060.37,8.59
426869.97,13.34,8.17,275060.37,8.6
426818.25,13.34,8.17,275050.38,8.6
426955.08,13.35,8.18,275050.38,8.6
426915.22,13.35,8.18,275222.41,8.61
427187.63,13.36,8.19,275222.41,8.61
426825.19,13.36,8.18,275234.95,8.61
427195.91,13.37,8.2,275227.57,8.61
427195.91,13.37,8.2,275227.57,8.61
427195.91,13.37,8.2,275227.57,8.61
427132.31,13.37,8.2,275051.37,8.61
427269.14,13.38,8.21,275046.21,8.61
427405.96,13.39,8.21,275046.21,8.61
427081.83,13.38,8.21,275046.21,8.62
427081.83,13.38,8.21,275046.21,8.62
427218.66,13.39,8.21,276147.12,8.65
427166.93,13.39,8.22,276148.99,8.65
427115.21,13.39,8.22,276153.24,8.66
427063.49,13.39,8.22,276153.87,8.66
427011.76,13.4,8.22,276168.88,8.66
427148.59,13.4,8.23,276253.97,8.67
427132.48,13.41,8.23,276319.11,8.67
426973.93,13.4,8.23,276172.76,8.67
426611.48,13.39,8.22,276054.3,8.67
426559.76,13.4,8.22,276054.3,8.67
426696.59,13.4,8.23,276054.3,8.67
426705.07,13.41,8.24,276766.35,8.7
427075.78,13.42,8.25,276766.35,8.7
427075.78,13.42,8.25,276766.35,8.7
427212.61,13.43,8.26,276766.35,8.7
426998.56,13.42,8.25,276767.86,8.7
427323.93,13.44,8.26,276766.35,8.7
427272.2,13.44,8.27,276767.96,8.71
427234.33,13.44,8.27,276102.56,8.69
427371.16,13.45,8.28,276102.56,8.69
427209.77,13.45,8.28,275969.01,8.69
427588.45,13.46,8.29,276705.65,8.71
427725.28,13.47,8.3,277164.49,8.73
427725.28,13.47,8.3,277164.49,8.73
427673.56,13.47,8.3,277195.21,8.73
427621.83,13.48,8.3,277165.95,8.73
427271.42,13.47,8.29,275970.46,8.7
427408.24,13.47,8.3,277579.55,8.75
427356.52,13.48,8.3,278417.24,8.78
428268.05,13.51,8.34,278899.89,8.8
428201.35,13.51,8.34,278576.48,8.79
428149.62,13.52,8.34,278576.48,8.79
428511.78,13.53,8.36,278576.48,8.8
428648.6,13.54,8.36,278576.48,8.8
428596.88,13.54,8.37,278582.22,8.8
428309.79,13.53,8.36,278224.2,8.79
428258.07,13.53,8.36,278219.22,8.79
428206.34,13.54,8.36,278219.22,8.8
428154.62,13.54,8.37,278218.45,8.8
428126.64,13.54,8.37,278772.26,8.82
