ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_gpuspec10-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_4ffb-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1087,5204,4839320,6212,5118760
1087,5204,4840320,6212,5119760
1087,5204,4841130,6212,5120570
1087,5204,4842130,6212,5121570
1088,5212,4843130,6212,5122570
1088,5212,4843940,6212,5123380
1088,5212,4844260,6212,5123700
1088,5212,4844260,6212,5124170
1088,5212,4844420,6212,5124330
1088,5212,4844640,6212,5124550
1088,5212,4845640,6212,5125550
1088,5212,4846640,6212,5126550
1088,5212,4846640,6212,5126550
1088,5212,4847290,6212,5127200
1088,5212,4848290,6212,5128200
1088,5212,4849290,6212,5129200
1088,5212,4849610,6212,5129520
1089,5220,4850080,6212,5129990
1089,5220,4850730,6212,5130640
1089,5220,4851730,6212,5131640
1089,5220,4852730,6212,5132640
1089,5220,4853210,6212,5133120
1089,5220,4854020,6212,5133930
1089,5220,4854020,6212,5134250
1089,5220,4855020,6212,5135250
1089,5220,4855020,6212,5135250
1089,5220,4855830,6212,5136060
1089,5220,4855830,6212,5137060
1089,5220,4856480,6212,5137710
1090,5228,4857480,6212,5138710
1090,5228,4858480,6212,5139710
1090,5228,4859480,6212,5140710
1090,5228,4859480,6212,5140710
1090,5228,4860480,6212,5141710
1090,5228,4861480,6212,5142710
1090,5228,4861480,6212,5143520
1090,5228,4862480,6212,5144520
1090,5228,4862800,6212,5144840
1090,5228,4863800,6212,5145840
1090,5228,4864120,6212,5146160
1090,5228,4864120,6212,5146160
1090,5228,4864120,6212,5146160
1090,5228,4864120,6212,5146160
1090,5228,4865120,6212,5147160
1091,5236,4866120,6212,5148160
1091,5236,4867120,6212,5149160
1091,5236,4867590,6212,5149630
1091,5236,4867910,6212,5149950
1091,5236,4867910,6212,5149950
1091,5236,4868910,6212,5150950
1091,5236,4869910,6212,5151950
1091,5236,4870380,6212,5152420
1091,5236,4871380,6212,5153420
1091,5236,4872380,6212,5154420
1091,5236,4873380,6212,5155420
1092,5244,4874190,6212,5156230
1092,5244,4875190,6212,5157230
1092,5244,4875660,6212,5157700
1092,5244,4876660,6212,5158700
1092,5244,4876980,6212,5159020
1092,5244,4877980,6212,5160020
1092,5244,4878790,6212,5160830
1092,5244,4878900,6212,5160940
1092,5244,4879900,6212,5161940
1092,5244,4880900,6212,5162940
1093,5252,4881900,6212,5163940
1093,5252,4881900,6212,5164590
1093,5252,4882900,6212,5165590
1093,5252,4882900,6212,5165590
1093,5252,4883360,6212,5166050
1093,5252,4884360,6212,5167050
1093,5252,4885360,6212,5168050
1093,5252,4885830,6212,5168520
1093,5252,4886380,6212,5169070
1093,5252,4887190,6212,5169880
1093,5252,4888000,6212,5170690
1094,5260,4889000,6212,5171690
1094,5260,4889470,6212,5172160
1094,5260,4890470,6212,5173160
1094,5260,4890470,6212,5173160
1094,5260,4891470,6212,5174160
1094,5260,4892470,6212,5175160
1094,5260,4892940,6212,5175630
1094,5260,4893750,6212,5176440
1094,5260,4894750,6212,5177440
1094,5260,4894750,6212,5177440
1094,5260,4895220,6212,5177910
1095,5268,4896220,6212,5178910
1095,5268,4896690,6212,5179380
1095,5268,4897690,6212,5180380
1095,5268,4897690,6212,5180380
1095,5268,4898690,6212,5181380
1095,5268,4899500,6212,5182190
1095,5268,4899500,6212,5182190
1095,5268,4899500,6212,5182190
1095,5268,4899970,6212,5182660
1095,5268,4900440,6212,5183130
1096,5276,4901440,6212,5184130
1096,5276,4902090,6212,5184780
1096,5276,4902090,6212,5185780
1096,5276,4903090,6212,5186780
1096,5276,4904090,6212,5187780
1096,5276,4904090,6212,5187780
1096,5276,4904560,6212,5188250
1096,5276,4905560,6212,5189250
1096,5276,4906370,6212,5190060
1096,5276,4907370,6212,5191060
1096,5276,4907600,6212,5191290
1096,5276,4908600,6212,5192290
1097,5284,4909600,6212,5193290
1097,5284,4910600,6212,5194290
1097,5284,4911600,6212,5195290
1097,5284,4912600,6212,5196290
1097,5284,4913600,6212,5197290
1097,5284,4913600,6212,5197290
1097,5284,4913600,6212,5197290
1097,5284,4914600,6212,5198290
1098,5292,4915070,6212,5198760
1098,5292,4915300,6212,5198990
1098,5292,4915620,6212,5199310
1098,5292,4915940,6212,5199630
1098,5292,4916940,6212,5200630
1098,5292,4917940,6212,5201630
1098,5292,4918940,6212,5202630
1098,5292,4919750,6212,5203440
1098,5292,4920750,6212,5204440
1098,5292,4921750,6212,5205440
1098,5292,4922750,6212,5206440
1099,5300,4923750,6212,5207440
1099,5300,4924560,6212,5208250
1099,5300,4925210,6212,5208900
1099,5300,4925210,6212,5208900
1099,5300,4926210,6212,5209900
1099,5300,4927210,6212,5210900
1099,5300,4927530,6212,5211220
1099,5300,4928530,6212,5212220
1099,5300,4928530,6212,5212590
1099,5300,4929530,6212,5213590
1099,5300,4930530,6212,5214590
1100,5308,4931180,6212,5215240
1100,5308,4932180,6212,5216240
1100,5308,4932500,6212,5216560
1100,5308,4933500,6212,5217560
1100,5308,4934310,6212,5218370
1100,5308,4934310,6212,5218370
1100,5308,4934630,6212,5218690
1100,5308,4935630,6212,5219690
1100,5308,4936440,6212,5220500
1100,5308,4936910,6212,5220970
1100,5308,4937370,6212,5221430
1101,5316,4938370,6212,5222430
1101,5316,4939180,6212,5223240
1101,5316,4940180,6212,5224240
1101,5316,4940400,6212,5224460
1101,5316,4940400,6212,5224460
1101,5316,4940630,6212,5224690
1101,5316,4941630,6212,5225690
1101,5316,4941950,6212,5226010
1101,5316,4942950,6212,5227010
1101,5316,4943950,6212,5228010
1101,5316,4944420,6212,5228480
1101,5316,4945420,6212,5229480
1102,5324,4946420,6212,5230480
1102,5324,4947420,6212,5231480
1102,5324,4947420,6212,5231480
1102,5324,4947420,6212,5232480
1102,5324,4947740,6212,5232800
1102,5324,4948740,6212,5233800
1102,5324,4949390,6212,5234450
1102,5324,4949390,6212,5234450
1102,5324,4949390,6212,5234910
1102,5324,4949860,6212,5235380
1102,5324,4950860,6212,5236380
1102,5324,4951180,6212,5236700
1102,5324,4952180,6212,5237700
1103,5332,4953180,6212,5238700
1103,5332,4953990,6212,5239510
1103,5332,4954990,6212,5240510
1103,5332,4955990,6212,5241510
1103,5332,4955990,6212,5242510
1103,5332,4956990,6212,5243510
1103,5332,4957800,6212,5244320
1103,5332,4958610,6212,5245130
1103,5332,4959610,6212,5246130
1103,5332,4960610,6212,5247130
1104,5340,4961610,6212,5248130
1104,5340,4961610,6212,5248130
1105,5348,4969610,6212,5256130
1105,5348,4970610,6212,5257130
1105,5348,4971420,6212,5257940
1105,5348,4973420,6212,5259940
1105,5348,4974420,6212,5260940
1105,5348,4975230,6212,5261750
1105,5348,4975700,6212,5262220
1106,5356,4976170,6212,5262690
1106,5356,4976820,6212,5263340
1106,5356,4976820,6212,5263340
1106,5356,4976820,6212,5263340
1106,5356,4977820,6212,5264340
1106,5356,4977820,6212,5264340
1106,5356,4978290,6212,5264810
1106,5356,4979290,6212,5265810
1106,5356,4980290,6212,5266810
1106,5356,4981100,6212,5267620
1106,5356,4981570,6212,5268090
1106,5356,4982380,6212,5268900
1106,5356,4982380,6212,5268900
1107,5364,4983030,6212,5269550
1107,5364,4983840,6212,5270360
1107,5364,4984310,6212,5270830
1107,5364,4984780,6212,5271300
1107,5364,4984780,6212,5271300
1107,5364,4985780,6212,5272300
1107,5364,4986250,6212,5272770
1107,5364,4986250,6212,5272770
1107,5364,4987060,6212,5273580
1107,5364,4988060,6212,5274580
1107,5364,4988530,6212,5275050
1107,5364,4989530,6212,5276050
1108,5372,4990530,6212,5277050
1108,5372,4991530,6212,5278050
1108,5372,4992000,6212,5278520
1108,5372,4993000,6212,5279520
1108,5372,4993590,6212,5280110
1108,5372,4994590,6212,5281110
1108,5372,4995240,6212,5281760
1108,5372,4995240,6212,5281760
1108,5372,4995710,6212,5282230
1108,5372,4995710,6212,5282230
1108,5372,4996710,6212,5283230
1108,5372,4996870,6212,5283390
1109,5380,4997870,6212,5284390
1109,5380,4998680,6212,5285200
1109,5380,4999490,6212,5286010
1109,5380,5000490,6212,5287010
1109,5380,5001490,6212,5288010
1109,5380,5002490,6212,5289010
1109,5380,5003300,6212,5289820
1109,5380,5003300,6212,5289820
1109,5380,5004300,6212,5290820
1110,5388,5005300,6212,5291820
1110,5388,5005950,6212,5292470
1110,5388,5006760,6212,5293280
1110,5388,5007760,6212,5294280
1110,5388,5008410,6212,5294930
1110,5388,5008410,6212,5295930
1110,5388,5009410,6212,5296930
1110,5388,5009730,6212,5297250
1110,5388,5010730,6212,5298250
1110,5388,5011200,6212,5298720
1110,5388,5012200,6212,5299720
1111,5396,5013200,6212,5300720
1111,5396,5013200,6212,5300720
1111,5396,5014200,6212,5301720
1111,5396,5015200,6212,5302720
1111,5396,5015850,6212,5303370
1111,5396,5016170,6212,5303690
1111,5396,5016640,6212,5304160
1111,5396,5017640,6212,5305160
1111,5396,5018450,6212,5305970
1111,5396,5019260,6212,5306780
1112,5404,5020070,6212,5307590
1112,5404,5021070,6212,5308590
1112,5404,5021070,6212,5308590
1112,5404,5021720,6212,5309240
1112,5404,5021950,6212,5309470
1112,5404,5022950,6212,5310470
1112,5404,5023760,6212,5311280
1112,5404,5024760,6212,5312280
1112,5404,5025350,6212,5312870
1112,5404,5025350,6212,5312870
1112,5404,5026350,6212,5313870
1113,5412,5034350,6212,5321870
1114,5420,5035350,6212,5322870
1114,5420,5035350,6212,5322870
1114,5420,5036350,6212,5323870
1114,5420,5036820,6212,5324340
1114,5420,5037290,6212,5324810
1114,5420,5037610,6212,5325130
1114,5420,5037610,6212,5325590
1114,5420,5038610,6212,5326590
1114,5420,5039420,6212,5327400
1114,5420,5040230,6212,5328210
1114,5420,5040340,6212,5328320
1114,5420,5040990,6212,5328970
1114,5420,5041800,6212,5329780
1114,5420,5042270,6212,5330250
1115,5428,5043270,6212,5331250
1115,5428,5043500,6212,5331480
1115,5428,5044050,6212,5332030
1115,5428,5045050,6212,5333030
1115,5428,5046050,6212,5334030
1115,5428,5046050,6212,5334030
1115,5428,5046860,6212,5334840
1115,5428,5047330,6212,5335310
1115,5428,5047330,6212,5336120
1115,5428,5047330,6212,5337120
1115,5428,5048330,6212,5338120
1115,5428,5048790,6212,5338580
1115,5428,5048790,6212,5339130
1115,5428,5049790,6212,5340130
1115,5428,5049790,6212,5340130
1115,5428,5050020,6212,5340360
1116,5436,5051020,6212,5341360
1116,5436,5051020,6212,5341830
1116,5436,5051670,6212,5342480
1116,5436,5052480,6212,5343290
1116,5436,5053480,6212,5344290
1116,5436,5054480,6212,5345290
1116,5436,5055480,6212,5346290
1116,5436,5056480,6212,5347290
1116,5436,5056710,6212,5347520
1116,5436,5057710,6212,5348520
1117,5444,5058520,6212,5349330
1117,5444,5059520,6212,5350330
1117,5444,5059520,6212,5350330
1117,5444,5060330,6212,5351140
1117,5444,5061330,6212,5352140
1117,5444,5061650,6212,5352460
1117,5444,5062650,6212,5353460
1117,5444,5063650,6212,5354460
1117,5444,5064650,6212,5355460
1117,5444,5064650,6212,5355460
1117,5444,5065650,6212,5356460
1117,5444,5065650,6212,5357460
1117,5444,5065650,6212,5357460
1118,5452,5066650,6212,5358460
1118,5452,5067240,6212,5359050
1118,5452,5068240,6212,5360050
1118,5452,5068710,6212,5360520
1118,5452,5069520,6212,5361330
1118,5452,5069520,6212,5362330
1118,5452,5069740,6212,5362550
1118,5452,5069740,6212,5362550
1118,5452,5070740,6212,5363550
1118,5452,5071330,6212,5364140
1118,5452,5071330,6212,5364950
1118,5452,5071330,6212,5364950
1118,5452,5071330,6212,5364950
1118,5452,5072330,6212,5365950
1118,5452,5073330,6212,5366950
1119,5460,5074330,6212,5367950
1119,5460,5074920,6212,5368540
1119,5460,5075920,6212,5369540
1119,5460,5076920,6212,5370540
1119,5460,5077380,6212,5371000
1119,5460,5077380,6212,5371000
1119,5460,5078380,6212,5372000
1119,5460,5079380,6212,5373000
1119,5460,5079380,6212,5373000
1119,5460,5079380,6212,5373000
1119,5460,5079850,6212,5373470
1119,5460,5080850,6212,5374470
1120,5468,5081500,6212,5375120
1120,5468,5082500,6212,5376120
1120,5468,5082970,6212,5376590
1120,5468,5083130,6212,5376750
1120,5468,5084130,6212,5377750
1120,5468,5084600,6212,5378220
1120,5468,5084600,6212,5378220
1120,5468,5085600,6212,5379220
1120,5468,5086070,6212,5379690
1120,5468,5087070,6212,5380690
1121,5476,5088070,6212,5381690
1121,5476,5089070,6212,5382690
1121,5476,5089880,6212,5383500
1121,5476,5089880,6212,5383500
1121,5476,5089880,6212,5383500
1121,5476,5090880,6212,5384500
1121,5476,5091880,6212,5385500
1121,5476,5092200,6212,5385820
1121,5476,5093200,6212,5386820
1121,5476,5093670,6212,5387290
1121,5476,5094140,6212,5387760
1121,5476,5094610,6212,5388230
1122,5484,5095610,6212,5389230
1122,5484,5096080,6212,5389700
1122,5484,5097080,6212,5390700
1122,5484,5097080,6212,5390700
1122,5484,5098080,6212,5391700
1122,5484,5098890,6212,5392510
1122,5484,5099120,6212,5392740
1122,5484,5100120,6212,5393740
1122,5484,5100120,6212,5394330
1122,5484,5101120,6212,5395330
1122,5484,5101120,6212,5395330
1122,5484,5101930,6212,5396140
1122,5484,5102090,6212,5396300
1123,5492,5102680,6212,5396890
1123,5492,5103330,6212,5397540
1123,5492,5104330,6212,5398540
1123,5492,5104330,6212,5399130
1123,5492,5104800,6212,5399600
1123,5492,5105270,6212,5400070
1123,5492,5105270,6212,5400880
1123,5492,5106270,6212,5401880
1123,5492,5107270,6212,5402880
1123,5492,5107270,6212,5403880
1123,5492,5107920,6212,5404530
1123,5492,5107920,6212,5404530
1123,5492,5108510,6212,5405120
1123,5492,5109510,6212,5406120
1124,5500,5109980,6212,5406590
1124,5500,5110450,6212,5407060
1124,5500,5110670,6212,5407280
1124,5500,5110670,6212,5407280
1124,5500,5111670,6212,5408280
1124,5500,5111990,6212,5408600
1124,5500,5112990,6212,5409600
1124,5500,5112990,6212,5410150
1124,5500,5113990,6212,5411150
1124,5500,5114990,6212,5412150
1124,5500,5115990,6212,5413150
1124,5500,5116800,6212,5413960
1125,5508,5117800,6212,5414960
1125,5508,5118800,6212,5415960
1125,5508,5119800,6212,5416960
1125,5508,5120800,6212,5417960
1125,5508,5121800,6212,5418960
1125,5508,5122270,6212,5419430
1125,5508,5123270,6212,5420430
1125,5508,5124080,6212,5421240
1125,5508,5125080,6212,5422240
1125,5508,5125540,6212,5422700
1126,5516,5126010,6212,5423170
1126,5516,5126470,6212,5423630
1126,5516,5126470,6212,5423630
1126,5516,5126940,6212,5424100
1126,5516,5126940,6212,5424100
1126,5516,5127940,6212,5425100
1126,5516,5128410,6212,5425570
1126,5516,5128410,6212,5425570
1126,5516,5128880,6212,5426040
1126,5516,5128880,6212,5426040
1126,5516,5129880,6212,5427040
1126,5516,5129880,6212,5427040
1126,5516,5130880,6212,5428040
1126,5516,5131200,6212,5428360
1126,5516,5132010,6212,5429170
1127,5524,5132660,6212,5429820
1127,5524,5133470,6212,5430630
1127,5524,5134280,6212,5431440
1127,5524,5134600,6212,5431760
1127,5524,5134760,6212,5431920
1127,5524,5135570,6212,5432730
1127,5524,5136570,6212,5433730
1127,5524,5137040,6212,5434200
1127,5524,5137510,6212,5434670
1127,5524,5137980,6212,5435140
1127,5524,5138790,6212,5435950
1127,5524,5138790,6212,5435950
1127,5524,5139790,6212,5436950
1128,5532,5140790,6212,5437950
1128,5532,5141260,6212,5438420
1128,5532,5141730,6212,5438890
1128,5532,5142200,6212,5439360
1128,5532,5143200,6212,5440360
1128,5532,5144010,6212,5441170
1128,5532,5144470,6212,5441630
1128,5532,5144470,6212,5441630
1128,5532,5145470,6212,5442630
1128,5532,5145940,6212,5443100
1128,5532,5146410,6212,5443570
1128,5532,5147410,6212,5444570
1129,5540,5148410,6212,5445570
1129,5540,5149410,6212,5446570
1129,5540,5149630,6212,5446790
1129,5540,5150630,6212,5447790
1129,5540,5151280,6212,5448440
1129,5540,5151280,6212,5448440
1129,5540,5151280,6212,5448440
1129,5540,5152280,6212,5449440
1129,5540,5152600,6212,5449760
1129,5540,5153600,6212,5450760
1129,5540,5154600,6212,5451760
1130,5548,5155250,6212,5452410
1130,5548,5156250,6212,5453410
1130,5548,5157250,6212,5454410
1130,5548,5157720,6212,5454880
1130,5548,5158530,6212,5455690
1130,5548,5159530,6212,5456690
1130,5548,5160000,6212,5457160
1131,5556,5161000,6212,5458160
1131,5556,5161320,6212,5458480
1131,5556,5162320,6212,5459480
1131,5556,5163130,6212,5460290
1131,5556,5164130,6212,5461290
1131,5556,5165130,6212,5462290
1131,5556,5165130,6212,5463290
1131,5556,5166130,6212,5464290
1131,5556,5167130,6212,5465290
1131,5556,5167590,6212,5465750
1131,5556,5167590,6212,5465750
1131,5556,5168070,6212,5466230
1132,5564,5169070,6212,5467230
1132,5564,5170070,6212,5468230
1132,5564,5170290,6212,5468450
1132,5564,5170520,6212,5468680
1132,5564,5171520,6212,5469680
1132,5564,5172520,6212,5470680
1132,5564,5173110,6212,5471270
1132,5564,5173110,6212,5471730
1132,5564,5174110,6212,5472730
1132,5564,5174110,6212,5472730
1132,5564,5175110,6212,5473730
1132,5564,5175920,6212,5474540
1133,5572,5176920,6212,5475540
1133,5572,5177920,6212,5476540
1133,5572,5178730,6212,5477350
1133,5572,5179730,6212,5478350
1133,5572,5180730,6212,5479350
1133,5572,5180730,6212,5479350
1133,5572,5181730,6212,5480350
1133,5572,5182730,6212,5481350
1133,5572,5182730,6212,5481820
1133,5572,5182960,6212,5482050
1133,5572,5183280,6212,5482370
1133,5572,5183280,6212,5482370
1133,5572,5184280,6212,5483370
1134,5580,5185280,6212,5484370
1134,5580,5185510,6212,5484600
1134,5580,5186510,6212,5485600
1134,5580,5186980,6212,5486070
1134,5580,5187790,6212,5486880
1134,5580,5187790,6212,5486880
1134,5580,5187790,6212,5486880
1134,5580,5188260,6212,5487350
1134,5580,5188730,6212,5487820
1134,5580,5189730,6212,5488820
1134,5580,5190730,6212,5489820
1134,5580,5190730,6212,5490140
1134,5580,5191320,6212,5490730
1135,5588,5192320,6212,5491730
1135,5588,5192550,6212,5491960
1135,5588,5193550,6212,5492960
1135,5588,5194550,6212,5493960
1135,5588,5194870,6212,5494280
1135,5588,5195870,6212,5495280
1135,5588,5195870,6212,5495280
1135,5588,5196870,6212,5496280
1135,5588,5197870,6212,5497280
1135,5588,5198870,6212,5498280
1135,5588,5199870,6212,5499280
1135,5588,5199870,6212,5499280
1136,5596,5200870,6212,5500280
1136,5596,5201870,6212,5501280
1136,5596,5202680,6212,5502090
1136,5596,5203000,6212,5502410
1136,5596,5203470,6212,5502880
1136,5596,5204280,6212,5503690
1136,5596,5204280,6212,5504690
1136,5596,5205280,6212,5505690
1136,5596,5205750,6212,5506160
1136,5596,5206220,6212,5506630
1136,5596,5206220,6212,5507090
1136,5596,5207220,6212,5508090
1137,5604,5208030,6212,5508900
1137,5604,5209030,6212,5509900
1137,5604,5210030,6212,5510900
1137,5604,5210500,6212,5511370
1137,5604,5210970,6212,5511840
1137,5604,5211430,6212,5512300
1137,5604,5212430,6212,5513300
1137,5604,5213430,6212,5514300
1137,5604,5213430,6212,5514300
1137,5604,5213660,6212,5514530
1137,5604,5213980,6212,5514850
1137,5604,5213980,6212,5514850
1137,5604,5213980,6212,5514850
1137,5604,5214980,6212,5515850
1138,5612,5215450,6212,5516320
1138,5612,5215450,6212,5517320
1138,5612,5216450,6212,5518320
1138,5612,5216680,6212,5518550
1138,5612,5216680,6212,5518550
1138,5612,5217490,6212,5519360
1138,5612,5217960,6212,5519830
1138,5612,5218610,6212,5520480
1138,5612,5218610,6212,5520800
1138,5612,5219610,6212,5521800
1138,5612,5220420,6212,5522610
1138,5612,5221420,6212,5523610
1139,5620,5222230,6212,5524420
1139,5620,5223230,6212,5525420
1139,5620,5223230,6212,5525420
1139,5620,5224230,6212,5526420
1139,5620,5224230,6212,5527420
1139,5620,5224780,6212,5527970
1139,5620,5225780,6212,5528970
1139,5620,5226780,6212,5529970
1139,5620,5227250,6212,5530440
1139,5620,5227250,6212,5531440
1139,5620,5228250,6212,5532440
1139,5620,5229250,6212,5533440
1140,5628,5230060,6212,5534250
1140,5628,5230530,6212,5534720
1140,5628,5230760,6212,5534950
1140,5628,5231570,6212,5535760
1140,5628,5231570,6212,5535760
1140,5628,5232160,6212,5536350
1140,5628,5233160,6212,5537350
1140,5628,5234160,6212,5538350
1140,5628,5235160,6212,5539350
1140,5628,5236160,6212,5540350
1140,5628,5236160,6212,5541350
1140,5628,5236160,6212,5541350
1140,5628,5237160,6212,5542350
1141,5636,5238160,6212,5543350
1141,5636,5238970,6212,5544160
1141,5636,5239970,6212,5545160
1141,5636,5240970,6212,5546160
1141,5636,5241970,6212,5547160
1141,5636,5242970,6212,5548160
1141,5636,5243290,6212,5548480
1141,5636,5243290,6212,5548480
1141,5636,5244290,6212,5549480
1141,5636,5245290,6212,5550480
1142,5644,5246290,6212,5551480
1142,5644,5246290,6212,5551480
1142,5644,5246840,6212,5552030
1142,5644,5247300,6212,5552490
1142,5644,5247850,6212,5553040
1142,5644,5248320,6212,5553510
1142,5644,5249320,6212,5554510
1142,5644,5249640,6212,5554830
1142,5644,5250640,6212,5555830
1142,5644,5251640,6212,5556830
1143,5652,5252290,6212,5557480
1143,5652,5253290,6212,5558480
1143,5652,5253290,6212,5559480
1143,5652,5254290,6212,5560480
1143,5652,5255290,6212,5561480
1143,5652,5256290,6212,5562480
1143,5652,5257290,6212,5563480
1143,5652,5257290,6212,5563480
1143,5652,5258100,6212,5564290
1143,5652,5259100,6212,5565290
1143,5652,5260100,6212,5566290
1144,5660,5260910,6212,5567100
1144,5660,5261380,6212,5567570
1144,5660,5262190,6212,5568380
1144,5660,5262660,6212,5568850
1144,5660,5263470,6212,5569660
1144,5660,5263940,6212,5570130
1144,5660,5264940,6212,5571130
1144,5660,5265940,6212,5572130
1144,5660,5265940,6212,5572450
1144,5660,5265940,6212,5573450
1144,5660,5266260,6212,5573770
1144,5660,5267260,6212,5574770
1144,5660,5267260,6212,5574770
1145,5668,5268260,6212,5575770
1145,5668,5269260,6212,5576770
1145,5668,5270260,6212,5577770
